Fraction Removed,LCC Size,Number of Components
0.2898,2,879
0.2900,2,878
0.2902,2,878
0.2904,2,877
0.2906,2,876
0.2908,2,875
0.2910,2,874
0.2912,2,874
0.2914,2,873
0.2916,2,873
0.2918,2,873
0.2920,2,872
0.2922,2,872
0.2924,2,871
0.2926,2,870
0.2928,2,870
0.2930,2,869
0.2932,2,868
0.2934,2,867
0.2936,2,867
0.2938,2,866
0.2940,2,865
0.2942,2,865
0.2944,2,864
0.2946,2,863
0.2948,2,863
0.2950,2,862
0.2952,2,862
0.2954,2,861
0.2956,2,861
0.2958,2,861
0.2960,2,860
0.2962,2,859
0.2964,2,859
0.2966,2,858
0.2968,2,857
0.2970,2,856
0.2972,2,855
0.2974,2,855
0.2976,2,855
0.2978,2,855
0.2980,2,854
0.2982,2,853
0.2984,2,852
0.2986,2,851
0.2988,2,850
0.2990,2,850
0.2992,2,850
0.2994,2,849
0.2996,2,848
0.2998,2,847
0.3000,2,846
0.3002,2,846
0.3004,2,845
0.3006,2,844
0.3008,2,843
0.3010,2,842
0.3012,2,842
0.3014,2,842
0.3016,2,841
0.3018,2,840
0.3020,2,839
0.3022,2,839
0.3024,2,839
0.3026,2,838
0.3028,2,837
0.3030,2,836
0.3032,2,835
0.3034,2,835
0.3036,2,834
0.3038,2,834
0.3040,2,833
0.3042,2,833
0.3044,2,832
0.3046,2,832
0.3048,2,832
0.3050,2,831
0.3052,2,830
0.3054,2,829
0.3056,2,828
0.3058,2,827
0.3060,2,826
0.3062,2,825
0.3064,2,824
0.3066,2,823
0.3068,2,822
0.3070,2,821
0.3072,2,821
0.3074,2,820
0.3076,2,819
0.3078,2,818
0.3080,2,817
0.3082,2,817
0.3084,2,816
0.3086,2,815
0.3088,2,815
0.3090,2,815
0.3092,2,814
0.3094,2,813
0.3096,2,812
0.3098,2,812
0.3100,2,812
0.3102,2,812
0.3104,2,812
0.3106,2,812
0.3108,2,811
0.3110,2,810
0.3112,2,809
0.3114,2,809
0.3116,2,808
0.3118,2,808
0.3120,2,808
0.3122,2,807
0.3124,2,806
0.3126,2,806
0.3128,2,805
0.3130,2,804
0.3132,2,803
0.3134,2,802
0.3136,2,801
0.3138,2,800
0.3140,2,799
0.3142,2,798
0.3144,2,797
0.3146,2,796
0.3148,2,796
0.3150,2,795
0.3152,2,794
0.3154,2,793
0.3156,2,792
0.3158,2,792
0.3160,2,791
0.3162,2,790
0.3164,2,790
0.3166,2,789
0.3168,2,789
0.3170,2,788
0.3172,2,787
0.3174,2,786
0.3176,2,786
0.3178,2,785
0.3180,2,784
0.3182,2,783
0.3184,2,782
0.3186,2,781
0.3188,2,780
0.3190,2,779
0.3192,2,779
0.3194,2,778
0.3196,2,777
0.3198,2,777
0.3200,2,776
0.3202,2,775
0.3204,2,774
0.3206,2,774
0.3208,2,774
0.3210,2,773
0.3212,2,772
0.3214,2,772
0.3216,2,771
0.3218,2,770
0.3220,2,769
0.3222,2,768
0.3224,2,767
0.3226,2,766
0.3228,2,766
0.3230,2,765
0.3232,2,764
0.3234,2,763
0.3236,2,763
0.3238,2,762
0.3240,2,761
0.3242,2,760
0.3244,2,759
0.3246,2,758
0.3248,2,758
0.3250,2,757
0.3252,2,756
0.3254,2,755
0.3256,2,754
0.3258,2,753
0.3260,2,752
0.3262,2,752
0.3264,2,751
0.3266,2,750
0.3268,2,749
0.3270,2,748
0.3272,2,747
0.3274,2,746
0.3276,2,745
0.3278,2,744
0.3280,2,743
0.3282,2,742
0.3284,2,742
0.3286,2,741
0.3288,2,741
0.3290,2,740
0.3292,2,740
0.3294,2,739
0.3296,2,738
0.3298,2,737
0.3300,2,736
0.3302,2,735
0.3304,2,734
0.3306,2,734
0.3308,2,733
0.3310,2,732
0.3312,2,732
0.3314,2,731
0.3316,2,730
0.3318,2,729
0.3320,2,728
0.3322,2,728
0.3324,2,728
0.3326,2,728
0.3328,2,727
0.3330,2,727
0.3332,2,726
0.3334,2,725
0.3336,2,724
0.3338,2,723
0.3340,2,722
0.3342,2,722
0.3344,2,721
0.3346,2,720
0.3348,2,719
0.3350,2,718
0.3352,2,717
0.3354,2,716
0.3356,2,715
0.3358,2,714
0.3360,2,713
0.3362,2,713
0.3364,2,712
0.3366,2,711
0.3368,2,710
0.3370,2,709
0.3372,2,708
0.3374,2,707
0.3376,2,706
0.3378,2,705
0.3380,2,704
0.3382,2,704
0.3384,2,703
0.3386,2,702
0.3388,2,701
0.3390,2,700
0.3392,2,699
0.3394,2,699
0.3396,2,698
0.3398,2,698
0.3400,2,697
0.3402,2,697
0.3404,2,696
0.3406,2,695
0.3408,2,695
0.3410,2,694
0.3412,2,693
0.3414,2,692
0.3416,2,691
0.3418,2,691
0.3420,2,690
0.3422,2,689
0.3424,2,688
0.3426,2,688
0.3428,2,687
0.3430,2,686
0.3432,2,685
0.3434,2,684
0.3436,2,683
0.3438,2,682
0.3440,2,681
0.3442,2,680
0.3444,2,680
0.3446,2,679
0.3448,2,679
0.3450,2,679
0.3452,2,678
0.3454,2,677
0.3456,2,676
0.3458,2,676
0.3460,2,675
0.3462,2,674
0.3464,2,674
0.3466,2,673
0.3468,2,673
0.3470,2,673
0.3472,2,672
0.3474,2,671
0.3476,2,670
0.3478,2,669
0.3480,2,668
0.3482,2,667
0.3484,2,667
0.3486,2,666
0.3488,2,666
0.3490,2,666
0.3492,2,665
0.3494,2,664
0.3496,2,663
0.3498,2,662
0.3500,2,661
0.3502,2,660
0.3504,2,659
0.3506,2,659
0.3508,2,658
0.3510,2,657
0.3512,2,656
0.3514,2,656
0.3516,2,655
0.3518,2,654
0.3520,2,653
0.3522,2,652
0.3524,2,651
0.3526,2,650
0.3528,2,649
0.3530,2,648
0.3532,2,648
0.3534,2,647
0.3536,2,646
0.3538,2,645
0.3540,2,644
0.3542,2,643
0.3544,2,642
0.3546,2,641
0.3548,2,641
0.3550,2,640
0.3552,2,639
0.3554,2,638
0.3556,2,637
0.3558,2,636
0.3560,2,635
0.3562,2,634
0.3564,2,634
0.3566,2,633
0.3568,2,632
0.3570,2,631
0.3572,2,630
0.3574,2,629
0.3576,2,628
0.3578,2,628
0.3580,2,627
0.3582,2,627
0.3584,2,626
0.3586,2,625
0.3588,2,625
0.3590,2,625
0.3592,2,624
0.3594,2,623
0.3596,2,622
0.3598,2,621
0.3600,2,620
0.3602,2,619
0.3604,2,619
0.3606,2,619
0.3608,2,619
0.3610,2,618
0.3612,2,617
0.3614,2,616
0.3616,2,615
0.3618,2,614
0.3620,2,614
0.3622,2,614
0.3624,2,613
0.3626,2,612
0.3628,2,611
0.3630,2,610
0.3632,2,610
0.3634,2,609
0.3636,2,608
0.3638,2,607
0.3640,2,606
0.3642,2,606
0.3644,2,605
0.3646,2,604
0.3648,2,603
0.3650,2,602
0.3652,2,601
0.3654,2,600
0.3656,2,599
0.3658,2,598
0.3660,2,597
0.3662,2,597
0.3664,2,596
0.3666,2,596
0.3668,2,595
0.3670,2,594
0.3672,2,593
0.3674,2,592
0.3676,2,591
0.3678,2,590
0.3680,2,589
0.3682,2,588
0.3684,2,587
0.3686,2,586
0.3688,2,586
0.3690,2,586
0.3692,2,585
0.3694,2,584
0.3696,2,584
0.3698,2,583
0.3700,2,583
0.3702,2,582
0.3704,2,581
0.3706,2,580
0.3708,2,579
0.3710,2,578
0.3712,2,577
0.3714,2,576
0.3716,2,576
0.3718,2,575
0.3720,2,574
0.3722,2,574
0.3724,2,574
0.3726,2,573
0.3728,2,572
0.3730,2,571
0.3732,2,571
0.3734,2,570
0.3736,2,569
0.3738,2,568
0.3740,2,567
0.3742,2,566
0.3744,2,565
0.3746,2,564
0.3748,2,564
0.3750,2,564
0.3752,2,563
0.3754,2,563
0.3756,2,562
0.3758,2,562
0.3760,2,561
0.3762,2,560
0.3764,2,559
0.3766,2,558
0.3768,2,557
0.3770,2,556
0.3772,2,555
0.3774,2,554
0.3776,2,554
0.3778,2,553
0.3780,2,552
0.3782,2,551
0.3784,2,550
0.3786,2,549
0.3788,2,548
0.3790,2,547
0.3792,2,546
0.3794,2,545
0.3796,2,544
0.3798,2,543
0.3800,2,542
0.3802,2,542
0.3804,2,541
0.3806,2,540
0.3808,2,539
0.3810,2,538
0.3812,2,537
0.3814,2,537
0.3816,2,536
0.3818,2,535
0.3820,2,535
0.3822,2,535
0.3824,2,534
0.3826,2,533
0.3828,2,532
0.3830,2,531
0.3832,2,530
0.3834,2,529
0.3836,2,528
0.3838,2,528
0.3840,2,527
0.3842,2,526
0.3844,2,526
0.3846,2,525
0.3848,2,524
0.3850,2,523
0.3852,2,522
0.3854,2,521
0.3856,2,520
0.3858,2,519
0.3860,2,518
0.3862,2,517
0.3864,2,516
0.3866,2,515
0.3868,2,514
0.3870,2,513
0.3872,2,512
0.3874,2,511
0.3876,2,510
0.3878,2,509
0.3880,2,508
0.3882,2,507
0.3884,2,506
0.3886,2,505
0.3888,2,504
0.3890,2,503
0.3892,2,502
0.3894,2,502
0.3896,2,502
0.3898,2,502
0.3900,2,501
0.3902,2,500
0.3904,2,499
0.3906,2,498
0.3908,2,497
0.3910,2,496
0.3912,2,495
0.3914,2,494
0.3916,2,493
0.3918,2,492
0.3920,2,491
0.3922,2,490
0.3924,2,489
0.3926,2,488
0.3928,2,487
0.3930,2,486
0.3932,2,485
0.3934,2,485
0.3936,2,485
0.3938,2,485
0.3940,2,484
0.3942,2,483
0.3944,2,482
0.3946,2,481
0.3948,2,480
0.3950,2,479
0.3952,2,478
0.3954,2,477
0.3956,2,476
0.3958,2,475
0.3960,2,474
0.3962,2,473
0.3964,2,472
0.3966,2,471
0.3968,2,470
0.3970,2,469
0.3972,2,468
0.3974,2,468
0.3976,2,467
0.3978,2,466
0.3980,2,465
0.3982,2,464
0.3984,2,463
0.3986,2,462
0.3988,2,461
0.3990,2,460
0.3992,2,459
0.3994,2,458
0.3996,2,457
0.3998,2,456
0.4000,2,455
0.4002,2,454
0.4004,2,453
0.4006,2,452
0.4008,2,451
0.4010,2,450
0.4012,2,449
0.4014,2,449
0.4016,2,448
0.4018,2,448
0.4020,2,447
0.4022,2,446
0.4024,2,445
0.4026,2,444
0.4028,2,444
0.4030,2,443
0.4032,2,443
0.4034,2,442
0.4036,2,442
0.4038,2,441
0.4040,2,440
0.4042,2,439
0.4044,2,438
0.4046,2,437
0.4048,2,436
0.4050,2,435
0.4052,2,434
0.4054,2,433
0.4056,2,432
0.4058,2,431
0.4060,2,430
0.4062,2,429
0.4064,2,428
0.4066,2,427
0.4068,2,426
0.4070,2,425
0.4072,2,424
0.4074,2,423
0.4076,2,422
0.4078,2,421
0.4080,2,420
0.4082,2,419
0.4084,2,418
0.4086,2,417
0.4088,2,416
0.4090,2,416
0.4092,2,416
0.4094,2,416
0.4096,2,415
0.4098,2,414
0.4100,2,413
0.4102,2,412
0.4104,2,411
0.4106,2,410
0.4108,2,409
0.4110,2,408
0.4112,2,407
0.4114,2,406
0.4116,2,405
0.4118,2,405
0.4120,2,404
0.4122,2,403
0.4124,2,403
0.4126,2,402
0.4128,2,401
0.4130,2,400
0.4132,2,399
0.4134,2,398
0.4136,2,398
0.4138,2,397
0.4140,2,396
0.4142,2,395
0.4144,2,394
0.4146,2,393
0.4148,2,392
0.4150,2,392
0.4152,2,391
0.4154,2,391
0.4156,2,390
0.4158,2,389
0.4160,2,388
0.4162,2,387
0.4164,2,386
0.4166,2,385
0.4168,2,384
0.4170,2,383
0.4172,2,382
0.4174,2,381
0.4176,2,380
0.4178,2,379
0.4180,2,378
0.4182,2,377
0.4184,2,376
0.4186,2,375
0.4188,2,374
0.4190,2,374
0.4192,2,373
0.4194,2,372
0.4196,2,372
0.4198,2,371
0.4200,2,370
0.4202,2,369
0.4204,2,368
0.4206,2,368
0.4208,2,367
0.4210,2,366
0.4212,2,365
0.4214,2,364
0.4216,2,363
0.4218,2,362
0.4220,2,361
0.4222,2,360
0.4224,2,359
0.4226,2,359
0.4228,2,358
0.4230,2,357
0.4232,2,357
0.4234,2,356
0.4236,2,355
0.4238,2,354
0.4240,2,353
0.4242,2,352
0.4244,2,351
0.4246,2,350
0.4248,2,349
0.4250,2,348
0.4252,2,347
0.4254,2,346
0.4256,2,345
0.4258,2,344
0.4260,2,344
0.4262,2,344
0.4264,2,343
0.4266,2,342
0.4268,2,341
0.4270,2,340
0.4272,2,339
0.4274,2,339
0.4276,2,338
0.4278,2,337
0.4280,2,336
0.4282,2,335
0.4284,2,334
0.4286,2,333
0.4288,2,332
0.4290,2,331
0.4292,2,330
0.4294,2,329
0.4296,2,328
0.4298,2,327
0.4300,2,326
0.4302,2,325
0.4304,2,325
0.4306,2,324
0.4308,2,323
0.4310,2,323
0.4312,2,323
0.4314,2,322
0.4316,2,321
0.4318,2,320
0.4320,2,319
0.4322,2,318
0.4324,2,317
0.4326,2,316
0.4328,2,315
0.4330,2,314
0.4332,2,313
0.4334,2,312
0.4336,2,311
0.4338,2,310
0.4340,2,309
0.4342,2,308
0.4344,2,307
0.4346,2,306
0.4348,2,305
0.4350,2,305
0.4352,2,304
0.4354,2,303
0.4356,2,302
0.4358,2,301
0.4360,2,300
0.4362,2,299
0.4364,2,299
0.4366,2,298
0.4368,2,297
0.4370,2,296
0.4372,2,296
0.4374,2,295
0.4376,2,294
0.4378,2,293
0.4380,2,292
0.4382,2,292
0.4384,2,291
0.4386,2,290
0.4388,2,289
0.4390,2,288
0.4392,2,287
0.4394,2,286
0.4396,2,285
0.4398,2,284
0.4400,2,283
0.4402,2,282
0.4404,2,281
0.4406,2,280
0.4408,2,279
0.4410,2,278
0.4412,2,278
0.4414,2,277
0.4416,2,276
0.4418,2,275
0.4420,2,274
0.4422,2,273
0.4424,2,272
0.4426,2,271
0.4428,2,270
0.4430,2,269
0.4432,2,269
0.4434,2,268
0.4436,2,267
0.4438,2,266
0.4440,2,265
0.4442,2,264
0.4444,2,263
0.4446,2,262
0.4448,2,261
0.4450,2,261
0.4452,2,260
0.4454,2,259
0.4456,2,258
0.4458,2,257
0.4460,2,256
0.4462,2,255
0.4464,2,254
0.4466,2,253
0.4468,2,252
0.4470,2,251
0.4472,2,250
0.4474,2,249
0.4476,2,248
0.4478,2,247
0.4480,2,246
0.4482,2,245
0.4484,2,244
0.4486,2,243
0.4488,2,242
0.4490,2,241
0.4492,2,240
0.4494,2,239
0.4496,2,238
0.4498,2,237
0.4500,2,236
0.4502,2,235
0.4504,2,234
0.4506,2,233
0.4508,2,232
0.4510,2,231
0.4512,2,231
0.4514,2,230
0.4516,2,229
0.4518,2,228
0.4520,2,227
0.4522,2,226
0.4524,2,225
0.4526,2,224
0.4528,2,223
0.4530,2,222
0.4532,2,221
0.4534,2,220
0.4536,2,220
0.4538,2,219
0.4540,2,218
0.4542,2,217
0.4544,2,216
0.4546,2,215
0.4548,2,214
0.4550,2,213
0.4552,2,212
0.4554,2,211
0.4556,2,210
0.4558,2,209
0.4560,2,208
0.4562,2,207
0.4564,2,206
0.4566,2,205
0.4568,2,204
0.4570,2,203
0.4572,2,202
0.4574,2,201
0.4576,2,200
0.4578,2,199
0.4580,2,199
0.4582,2,198
0.4584,2,197
0.4586,2,196
0.4588,2,195
0.4590,2,194
0.4592,2,193
0.4594,2,192
0.4596,2,192
0.4598,2,191
0.4600,2,191
0.4602,2,190
0.4604,2,189
0.4606,2,188
0.4608,2,187
0.4610,2,186
0.4612,2,185
0.4614,2,184
0.4616,2,183
0.4618,2,182
0.4620,2,181
0.4622,2,180
0.4624,2,179
0.4626,2,178
0.4628,2,177
0.4630,2,176
0.4632,2,175
0.4634,2,174
0.4636,2,173
0.4638,2,172
0.4640,2,171
0.4642,2,170
0.4644,2,169
0.4646,2,168
0.4648,2,167
0.4650,2,166
0.4652,2,165
0.4654,2,164
0.4656,2,163
0.4658,2,162
0.4660,2,161
0.4662,2,160
0.4664,2,159
0.4666,2,158
0.4668,2,157
0.4670,2,156
0.4672,2,155
0.4674,2,154
0.4676,2,153
0.4678,2,152
0.4680,2,151
0.4682,2,150
0.4684,2,149
0.4686,2,148
0.4688,2,147
0.4690,2,147
0.4692,2,146
0.4694,2,145
0.4696,2,144
0.4698,2,143
0.4700,2,142
0.4702,2,141
0.4704,2,140
0.4706,2,139
0.4708,2,138
0.4710,2,137
0.4712,2,136
0.4714,2,135
0.4716,2,134
0.4718,2,134
0.4720,2,133
0.4722,2,133
0.4724,2,133
0.4726,2,132
0.4728,2,131
0.4730,2,130
0.4732,2,129
0.4734,2,128
0.4736,2,127
0.4738,2,126
0.4740,2,125
0.4742,2,124
0.4744,2,123
0.4746,2,122
0.4748,2,121
0.4750,2,120
0.4752,2,119
0.4754,2,118
0.4756,2,117
0.4758,2,116
0.4760,2,115
0.4762,2,114
0.4764,2,114
0.4766,2,113
0.4768,2,112
0.4770,2,111
0.4772,2,110
0.4774,2,109
0.4776,2,108
0.4778,2,107
0.4780,2,106
0.4782,2,105
0.4784,2,104
0.4786,2,103
0.4788,2,103
0.4790,2,102
0.4792,2,101
0.4794,2,100
0.4796,2,99
0.4798,2,98
0.4800,2,97
0.4802,2,96
0.4804,2,95
0.4806,2,94
0.4808,2,93
0.4810,2,92
0.4812,2,91
0.4814,2,90
0.4816,2,89
0.4818,2,88
0.4820,2,87
0.4822,2,86
0.4824,2,85
0.4826,2,84
0.4828,2,83
0.4830,2,82
0.4832,2,81
0.4834,2,80
0.4836,2,79
0.4838,2,78
0.4840,2,77
0.4842,2,76
0.4844,2,75
0.4846,2,74
0.4848,2,73
0.4850,2,72
0.4852,2,71
0.4854,2,70
0.4856,2,69
0.4858,2,68
0.4860,2,67
0.4862,2,66
0.4864,2,65
0.4866,2,64
0.4868,2,63
0.4870,2,62
0.4872,2,61
0.4874,2,60
0.4876,2,59
0.4878,2,59
0.4880,2,58
0.4882,2,57
0.4884,2,56
0.4886,2,55
0.4888,2,54
0.4890,2,53
0.4892,2,52
0.4894,2,51
0.4896,2,50
0.4898,2,49
0.4900,2,48
0.4902,2,47
0.4904,2,46
0.4906,2,45
0.4908,2,44
0.4910,2,43
0.4912,2,43
0.4914,2,42
0.4916,2,41
0.4918,2,40
0.4920,2,39
0.4922,2,38
0.4924,2,37
0.4926,2,36
0.4928,2,35
0.4930,2,34
0.4932,2,33
0.4934,2,32
0.4936,2,31
0.4938,2,30
0.4940,2,29
0.4942,2,28
0.4944,2,27
0.4946,2,26
0.4948,2,25
0.4950,2,24
0.4952,2,23
0.4954,2,22
0.4956,2,21
0.4958,2,20
0.4960,1,20
0.4962,1,19
0.4964,1,18
0.4966,1,17
0.4968,1,16
0.4970,1,15
0.4972,1,14
0.4974,1,13
0.4976,1,12
0.4978,1,11
0.4980,1,10
0.4982,1,9
0.4984,1,8
0.4986,1,7
0.4988,1,6
0.4990,1,5
0.4992,1,4
0.4994,1,3
0.4996,1,2
0.4998,1,1
